date,cpi_yoy,gdp_yoy,usd_idr,policy_rate_7drr,deposit_rate_1m,deposit_rate_3m,deposit_rate_6m,deposit_rate_12m,jibor_avg,ipi,pmi,money_supply,jci
1998-10-31,79.43514976,-18.25740412,8562.27272727,,60.38,54.67,36.28,25.55,65.6403719047619,,,53986.26189724,300.77
1998-11-30,78.16089433,-18.25740412,7712.4,,52.99,53.06,37.3,26.65,55.523151,,,70290.3148442,386.271
1998-12-31,77.61296896,-18.25740412,7685.63636364,,41.42,49.23,36.78,28.29,43.3047619047619,,,49020.79162912,398.038
1999-01-31,70.64253286,-6.1317522,8540.44444444,,37.89,45.5,35.73,28.68,39.1458205882353,-17.13488633,,45179.64961536,411.932
1999-02-28,53.40741837,-6.1317522,8767.15789474,,37.95,38.2,34.57,29.46,39.01375,12.67253631,,46981.29119036,396.089
1999-03-31,45.41662176,-6.1317522,8921.7,,37.26,34.85,32.57,30.06,38.7512618181818,4.51269593,,60764.60304275,393.625
1999-04-30,37.96766266,1.79416384,8630.57142857,,34.39,34.09,31.21,30.11,36.8736423809524,10.7222573,,49363.31983224,495.222
1999-05-31,30.7362904,1.79416384,8020.75,,29.76,31.2,29.2,30.43,30.976719,16.90391586,,63917.0681875,585.242
1999-06-30,24.53009727,1.79416384,7375.23809524,,23.9,27.39,26.2,28.73,23.8794695238095,7.72976739,,61775.55655876,662.025
1999-07-31,13.49613457,2.84516662,6805.97190476,,17.56,23.45,22.99,27.64,16.2114677272727,10.00136727,,61594.13888156,597.874
1999-08-31,5.78410668,2.84516662,7437.174,,13.11,19.06,21.44,27.46,13.4861266666667,8.87556123,,71718.69048235,567.026
1999-09-30,1.24772238,2.84516662,8260.08090909,,12.5,15.88,20.69,26.99,13.3501436363636,14.15259653,,57051.88413228,547.937
1999-10-31,1.57384844,5.35890792,7512.71428571,,12.49,13.37,19.85,24.99,13.4572495238095,12.70759034,,68526.60066956,593.869
1999-11-30,1.59275112,5.35890792,6989.86363636,,12.23,12.91,15.71,23.14,13.4204545454545,23.96618488,,79685.02045105,583.8
1999-12-31,1.92843226,5.35890792,7159.26190476,,12.24,12.95,14.25,22.35,13.0157073913043,13.42632557,,67813.97830004,676.919
2000-01-31,0.28963241,4.10440272,7254.05,,11.91,12.85,13.39,21.31,12.148513,13.51850792,,82179.4412073,636.372
2000-02-29,-0.89607781,4.10440272,7417.425,,11.33,12.64,13.01,21.39,11.7276804761905,19.30634484,,64874.8133336,576.542
2000-03-31,-1.16521123,4.10440272,7459.90909091,,10.8,12.4,12.86,20.12,11.4502345454545,12.65139964,,66039.121047,583.276
2000-04-30,0.05768496,5.1441675,7761.35294118,,10.5,12.16,12.75,16.06,11.34421,4.98395059,,65018.98655196,526.737
2000-05-31,1.19574396,5.1441675,8323.0,,10.43,11.81,12.46,14.52,11.3186536363636,13.44330389,,75530.30820355,454.327
2000-06-30,2.03174216,5.1441675,8625.65,,10.37,11.69,12.4,13.44,11.5738295,14.70172867,,60643.09113352,515.11
2000-07-31,4.45923198,4.04687853,9162.85,,10.59,11.79,12.4,12.41,12.750000952381,13.98492019,,75528.5989711,492.193
2000-08-31,5.96127701,4.04687853,8424.04761905,,11.3,12.36,12.54,12.38,13.3087868181818,19.06770409,,66063.9433906,466.38
2000-09-30,6.63882969,4.04687853,8590.14285714,,11.42,12.84,12.66,12.42,13.4849471428571,13.18757041,,62134.914672,421.336
2000-10-31,7.80693754,6.406423,8906.19047619,,11.56,13.09,12.76,12.35,13.629109047619,13.55471873,,74284.41430245,405.347
2000-11-30,9.12877991,6.406423,9331.72727273,,11.85,13.17,13.16,12.27,13.9330236363636,10.66404537,,59209.0680094,429.214
2000-12-31,9.34272405,6.406423,9444.47058824,,11.96,13.24,13.31,12.17,14.44059375,-4.41206781,,64901.25550436,416.321
2001-01-31,8.27880489,3.86828268,9477.34090909,,12.95,13.83,13.55,12.67,14.8567477272727,30.3528403,,77132.9504045,425.614
2001-02-28,9.11890669,3.86828268,9631.05,,13.66,14.35,13.93,12.89,14.934766,5.97467687,,61102.78503368,428.303
2001-03-31,10.6107266,3.86828268,10204.7,,13.82,14.86,14.52,13.01,15.2507575,4.52214202,,57824.54584296,381.05
2001-04-30,10.5131645,5.7699642,11074.75,,13.68,14.93,14.85,12.88,15.9441395,9.77933477,,67278.67323945,358.232
2001-05-31,10.8252198,5.7699642,11291.19047619,,13.91,14.92,15.01,13.52,16.291070952381,5.53612006,,56944.15504016,405.863
2001-06-30,12.11832813,5.7699642,11294.3,,14.01,15.0,15.01,13.97,16.5645805,6.80626386,,55698.68219892,437.62
2001-07-31,13.0312675,3.44167221,10901.75,,14.25,15.14,14.93,13.95,17.1243190909091,2.98784148,,85378.8036099,444.081
2001-08-31,12.23921767,3.44167221,8956.59090909,,14.82,15.62,15.16,14.38,17.5269881818182,1.49984028,,75191.78194164,435.552
2001-09-30,13.01027394,3.44167221,9284.9,,15.49,16.16,15.44,14.46,17.7733685,-0.01948301,,67933.73276376,392.479
2001-10-31,12.47465939,1.56162512,10097.90909091,,15.74,16.67,15.74,14.96,17.8114631818182,1.64271645,,80960.2903869,383.735
2001-11-30,12.91143239,1.56162512,10554.86363636,,15.87,17.06,16.01,15.3,17.7925718181818,0.82533116,,65049.5686754,380.308
2001-12-31,12.54009532,1.56162512,10269.42105263,,16.07,17.24,16.18,15.48,17.8288310526316,-11.85749489,,81752.5063308,392.036
2002-01-31,14.56259033,3.52007175,10393.77272727,,16.05,17.39,16.33,15.61,17.5994613636364,3.25278156,,65852.48809724,451.636
2002-02-28,14.88010495,3.52007175,10237.42105263,,15.79,17.24,16.37,15.99,17.4093405555556,-5.69007237,,67772.91534704,453.246
2002-03-31,14.20585282,3.52007175,9914.26315789,,15.64,17.02,16.26,16.13,17.1896694444444,-0.38123167,,71450.2642966,481.775
2002-04-30,13.44346804,4.21262409,9485.81818182,,15.44,16.57,16.01,16.32,17.075995,7.43378735,,94635.7433672,534.062
2002-05-31,13.08686291,4.21262409,9115.04545455,,15.06,16.24,15.83,16.31,16.5484386363636,2.20747189,,78481.06090864,530.79
2002-06-30,11.56971683,4.21262409,8688.65,,14.76,15.85,15.73,16.28,15.8367185,0.8847325,,79328.74820152,505.009
2002-07-31,10.02151917,5.55135621,8963.91304348,,14.15,15.26,15.55,16.25,15.4790817391304,6.12560986,,94952.23375155,463.669
2002-08-31,10.57261969,5.55135621,8928.40909091,,13.86,14.77,15.18,16.07,15.0148586363636,3.93869502,,78505.27419872,443.674
2002-09-30,10.53932676,5.55135621,8954.42857143,,13.5,14.36,14.81,15.99,14.3029166666667,4.5780637,,98874.03518585,419.307
2002-10-31,10.3374686,4.68366305,9151.72727273,,13.06,13.94,14.46,15.76,13.7456463636364,5.24437861,,76771.46886232,369.044
2002-11-30,10.40427241,4.68366305,9075.0952381,,12.87,13.76,14.13,15.52,13.580359047619,7.45900434,,84769.7040214,390.425
2002-12-31,9.922342,4.68366305,8906.8125,,12.81,13.63,13.79,15.28,13.400216875,4.30322878,,102764.871431,424.945
2003-01-31,8.66055923,4.90803753,8896.86363636,,12.64,13.49,13.62,15.09,13.2100627272727,6.38450084,,82539.07545808,388.443
2003-02-28,7.64272028,4.90803753,8895.05263158,,12.35,13.15,13.51,14.61,12.9107484210526,14.08653403,,83465.16738808,399.22
2003-03-31,7.11444096,4.90803753,8930.25,,11.9,12.9,13.22,14.16,12.114816,12.69309984,,105615.38696325,398.004
2003-04-30,7.63451896,5.03022323,8810.6,,11.44,12.48,13.01,13.67,11.648825,-0.46316519,,88140.23671664,450.861
2003-05-31,7.07116631,5.03022323,8433.71052632,,11.02,12.02,12.63,13.34,11.2380568421053,1.04947301,,94956.32027876,494.776
2003-06-30,6.94357354,5.03022323,8229.04761905,,10.31,11.55,12.21,12.93,10.3971128571429,6.0457941,,117063.52414375,505.499
2003-07-31,6.20294269,4.55970773,8335.7826087,,8.95,10.65,11.63,12.76,9.66366086956522,3.45868713,,92209.8182504,507.9848
2003-08-31,6.58961137,4.55970773,8503.1,,8.17,9.58,11.1,12.24,9.335553,2.91784625,,93396.84735116,529.675
2003-09-30,6.34139676,4.55970773,8462.33333333,,7.67,8.58,10.47,11.9,8.93084380952381,5.70304447,,121324.22624315,597.652
2003-10-31,6.41425676,4.63197073,8440.60869565,,7.47,7.96,9.85,11.3,8.79548545454546,2.72418272,,97551.45156556,625.546
2003-11-30,5.52880651,4.63197073,8495.53333333,,6.98,7.58,9.21,10.93,8.63296666666667,-12.68900642,,101999.6395442,617.084
2003-12-31,5.16222698,4.63197073,8487.9047619,,6.62,7.14,8.25,10.39,8.60016142857143,30.23579712,,126674.65584965,691.895
2004-01-31,4.84216769,4.09919846,8386.0,,6.27,6.68,7.63,9.96,8.37323,6.70441419,,100509.653651,752.932
2004-02-29,4.5480392,4.09919846,8425.27777778,,5.99,6.38,7.14,9.59,7.93943333333333,-0.69732851,,100921.70139364,761.081
2004-03-31,5.12782354,4.09919846,8568.81818182,,5.86,6.11,6.79,8.93,7.60190238095238,-0.6776207,,126569.45512525,735.677
2004-04-30,5.86813047,4.38775989,8608.25,,5.86,6.01,6.45,8.25,7.4524555,2.76042572,,100627.17793836,783.413
2004-05-31,6.50475981,4.38775989,8965.31578947,,6.16,6.17,6.35,7.9,7.40555473684211,3.79916025,,120201.8817503,732.516
2004-06-30,6.7763105,4.38775989,9382.38095238,,6.23,6.31,6.36,7.68,7.3964719047619,0.0151577,,95276.76096568,732.401
2004-07-31,7.2583104,4.49811591,9036.85714286,,6.26,6.49,6.43,7.46,7.39933,2.22380341,,100513.2668346,756.983
2004-08-31,6.63285627,4.49811591,9235.42857143,,6.28,6.54,6.7,7.3,7.38073047619047,3.93515035,,122676.2225648,754.704
2004-09-30,6.24384949,4.49811591,9180.3,,6.31,6.61,6.89,7.27,7.3961155,4.55320594,,100346.27339176,820.134
2004-10-31,6.20902963,7.15849567,9096.23809524,,6.33,6.65,6.99,6.98,7.40901028571429,9.69413192,,102998.478502,860.487
2004-11-30,6.23445382,7.15849567,9031.47058824,,6.36,6.66,7.06,7.04,7.41047882352941,6.19728839,,131540.96020045,977.767
2004-12-31,6.47195537,7.15849567,9223.17391304,,6.43,6.71,7.12,7.07,7.42147130434783,2.09039638,,101701.02481604,1000.233
2005-01-31,7.23432333,5.96496797,9204.15,,6.46,6.71,7.08,7.06,7.42241,1.445131,,133828.6500994,1045.435
2005-02-28,7.15941935,5.96496797,9244.94444444,,6.46,6.74,7.24,7.11,7.44201888888889,9.28057094,,108350.90361812,1073.828
2005-03-31,8.84510752,5.96496797,9370.52380952,,6.5,6.93,7.35,8.04,7.44952095238095,7.44419616,,107129.40876904,1080.165
2005-04-30,8.12590571,5.87125897,9534.84210526,,6.58,6.87,7.1,7.09,7.5845835,3.1781789,,105274.04220488,1029.613
2005-05-31,7.40099021,5.87125897,9479.8,,6.76,7.03,7.11,7.16,7.773981,4.91809651,,133369.5808568,1088.169
2005-06-30,7.46149815,5.87125897,9616.45454545,,6.98,7.19,7.11,7.11,8.09507954545455,3.38156331,,106583.03331388,1122.376
2005-07-31,7.81125577,5.83821298,9799.28571429,,7.22,7.41,7.29,7.3,8.63426857142857,-0.5032445,,106030.6629696,1182.301
2005-08-31,8.32013497,5.83821298,9986.18181818,,7.55,7.71,7.44,7.46,9.0809365,2.0867794,,128627.59593295,1050.0
2005-09-30,9.0597031,5.83821298,10232.57142857,,9.16,8.51,8.01,8.65,11.8039079047619,-1.22755394,,101786.10438396,1079.275
2005-10-31,17.93220489,5.10662071,10093.38857143,,10.43,9.38,8.62,9.21,12.646609047619,-4.86545811,,135087.20582115,1066.224
2005-11-30,18.34742684,5.10662071,10039.52941176,,11.46,10.72,9.39,9.6,13.5674158823529,0.18005648,,104672.4487636,1096.641
2005-12-31,17.07663576,5.10662071,9857.31818182,,11.98,11.75,10.17,10.95,13.4419195454546,-8.14092284,,106342.2143316,1162.635
2006-01-31,17.06263185,5.12718697,9493.0,,12.01,12.23,11.18,11.47,13.270012,-6.46532904,,147552.71999635,1232.321
2006-02-28,17.94349624,5.12718697,9253.15,,11.85,12.32,11.7,11.9,13.1510955,-7.42632906,,120336.16214044,1230.664
2006-03-31,15.72838902,5.12718697,9171.57142857,,11.61,12.19,12.1,12.02,13.0608647619048,-9.16152621,,124067.74759136,1322.974
2006-04-30,15.40377529,4.93337519,8936.94444444,,11.51,12.03,12.2,12.14,13.0217533333333,-4.09891324,,130445.95478268,1464.406
2006-05-31,15.59472258,4.93337519,8984.85714286,,11.45,11.82,12.2,12.2,12.9011133333333,-4.01982615,,165004.16640435,1329.996
2006-06-30,15.54237821,4.93337519,9362.72727273,,11.34,11.7,12.09,12.28,12.8038631818182,-0.73422354,,128640.145862,1310.263
2006-07-31,15.16489906,5.86400688,9125.47619048,,11.09,11.57,11.97,12.36,12.6503185714286,0.83003437,,166655.1147054,1351.649
2006-08-31,14.89879003,5.86400688,9094.25,,10.8,11.34,11.79,12.38,12.1925628571429,-2.74963202,,136816.98452344,1431.262
2006-09-30,14.55558219,5.86400688,9143.33333333,,10.47,11.05,11.52,12.36,11.5070323809524,2.06577927,,137322.36846052,1534.615
2006-10-31,6.29385788,6.05641933,9187.17647059,,10.01,10.72,11.26,12.28,10.96441,-8.63008629,,179886.2274055,1582.626
2006-11-30,5.26662388,6.05641933,9134.59090909,,9.5,10.25,10.98,12.18,10.1903386363636,13.60993997,,142198.53043508,1718.961
2006-12-31,6.59993912,6.05641933,9086.8,,8.96,9.71,10.7,11.63,9.6275255,10.27730693,,148662.975308,1805.523
2007-01-31,6.2622108,6.05513715,9066.5,,8.64,9.26,10.27,11.2,9.19649409090909,8.20644436,,186899.9497054,1757.258
2007-02-28,6.30127211,6.05513715,9067.8,,8.43,8.83,9.8,10.47,8.9854165,2.72927233,,151311.29697324,1740.971
2007-03-31,6.51492391,6.05513715,9163.95238095,,8.13,8.52,9.29,10.17,8.87151904761905,9.35801516,,151404.07438536,1830.924
2007-04-30,6.29649402,6.72679732,9097.55,,7.93,8.3,8.89,9.9,8.9813895,8.03022037,,196420.72517605,1999.167
2007-05-31,6.00430127,6.72679732,8844.33333333,,7.59,8.06,8.59,9.68,8.67825409090909,6.15169833,,159702.29406776,2084.324
2007-06-30,5.77416816,6.72679732,8983.65,,7.46,7.87,8.4,9.54,8.4610295,4.84518506,,160990.63866824,2139.278
2007-07-31,6.05705518,6.74442748,9067.13636364,,7.26,7.69,8.2,9.32,8.19412772727273,5.18979608,,209794.34382435,2348.673
2007-08-31,6.50468488,6.74442748,9366.68181818,,7.16,7.51,8.0,9.11,8.07120590909091,5.54027655,,162163.33092468,2194.339
2007-09-30,6.95559861,6.74442748,9309.9,,7.13,7.44,7.8,8.91,8.007449,3.66617871,,171507.46742524,2359.206
2007-10-31,6.87485397,5.84216118,9106.17647059,,7.16,7.41,7.76,8.73,8.009367,6.86074626,,217186.84725315,2643.487
2007-11-30,6.71610212,5.84216118,9264.93181818,,7.18,7.4,7.7,8.6,8.01672409090909,4.06441414,,173330.96279028,2688.332
2007-12-31,6.58341639,5.84216118,9333.6,,7.19,7.42,7.65,8.24,7.95626,2.26800267,,230879.17247385,2745.826
2008-01-31,7.36390049,6.21835662,9406.35,,7.07,7.4,7.62,8.11,7.99972666666667,5.5817458,,179280.77527144,2627.251
2008-02-29,7.39951009,6.21835662,9181.15,,6.95,7.36,7.59,7.88,7.969047,8.61966059,,183092.35435024,2721.944
2008-03-31,8.17216963,6.21835662,9184.94444444,,6.88,7.26,7.57,7.79,7.97723666666667,2.22097412,,230974.0364825,2447.299
2008-04-30,8.96641704,6.30265126,9208.63704545,,6.86,7.23,7.57,7.7,7.99652727272727,2.68539208,,186514.27406312,2304.516
2008-05-31,10.38604614,6.30265126,9290.8,,6.98,7.34,7.64,7.71,8.2023775,3.67063825,,187274.1182684,2444.349
2008-06-30,11.28184135,6.30265126,9295.71428571,,7.19,7.49,7.79,7.78,8.65876142857143,1.98359761,,240006.49716895,2349.105
2008-07-31,12.00440365,6.25486504,9163.45454545,,7.51,7.82,8.08,8.23,9.25267136363636,2.93736169,,195297.10381712,2304.508
2008-08-31,11.74653397,6.25486504,9149.25,,8.04,8.4,8.43,8.51,9.5376055,3.64367881,,187093.07947164,2165.943
2008-09-30,11.92924195,6.25486504,9342.42857143,,9.26,9.45,9.14,9.34,10.3676080952381,0.46905304,,250940.5058072,1832.507
2008-10-31,11.55129655,5.28250691,10048.35,,10.14,10.17,9.5,9.67,11.221054,6.80592623,,164557.90689156,1256.704
2008-11-30,11.48087032,5.28250691,11711.15,,10.4,10.83,9.97,9.95,11.6956705,0.37937649,,150266.37075032,1241.541
2008-12-31,10.23332512,5.28250691,11324.84210526,,10.75,11.16,10.34,10.43,11.4877805,-1.214184,,201136.404075,1355.408
2009-01-31,8.23819888,4.5203589,11165.89473684,,10.52,11.34,10.56,10.69,10.6776594736842,-1.9957833,,156895.31633096,1332.667
2009-02-28,7.75918344,4.5203589,11852.75,,9.89,11.13,10.62,11.08,9.4235385,0.64444132,,150209.74434348,1285.476
2009-03-31,6.97433396,4.5203589,11849.55,,9.42,10.65,10.45,11.31,8.869455,1.14660618,,200483.8671047,1434.074
2009-04-30,6.04115055,4.13578398,11024.85,,9.04,10.09,10.3,11.35,8.379586,0.65969694,,175253.38809156,1722.766
2009-05-31,4.61722396,4.13578398,10398.0,,8.77,9.68,10.04,11.41,7.949416,-0.270762,,180022.85519048,1916.831
2009-06-30,3.65188994,4.13578398,10206.63636364,,8.52,9.25,9.75,11.37,7.43099318181818,0.18983779,,230185.6926755,2026.78
2009-07-31,2.70633857,4.26925583,10111.0952381,,8.31,8.99,9.45,11.34,7.09789333333333,-0.2560475,,188508.351463,2323.236
2009-08-31,2.75499349,4.26925583,9977.6,,7.94,8.73,9.11,11.24,6.7868865,1.51246883,,237250.1924245,2341.537
2009-09-30,2.83442408,4.26925583,9900.72222222,,7.43,8.35,8.71,10.8,6.705325,1.08163889,,199396.27331064,2467.591
2009-10-31,2.56679809,5.60027505,9482.72727273,,7.38,7.97,8.47,10.6,6.71923090909091,5.03042578,,201878.23736728,2367.701
2009-11-30,2.41439695,5.60027505,9469.95,,7.16,7.68,8.22,10.41,6.717905,3.59980689,,257476.14897745,2415.837
2009-12-31,2.78412421,5.60027505,9457.4,,6.87,7.48,7.87,9.55,6.733321,6.3365956,,211246.83988676,2534.356
2010-01-31,3.7149179,5.98930228,9275.45,,7.09,7.31,7.59,9.12,6.7062955,4.14369521,,215621.41133604,2610.796
2010-02-28,3.80011621,5.98930228,9348.21052632,,6.93,7.08,7.37,8.82,6.67019842105263,4.83065442,,217660.5533796,2549.033
2010-03-31,3.432282,5.98930228,9173.72727273,,6.77,6.99,7.31,8.49,6.66705409090909,8.59649912,,279708.99417925,2777.301
2010-04-30,3.90834012,6.29488473,9027.33333333,,6.89,6.98,7.14,8.24,6.56787666666667,7.65480488,,226816.42989188,2971.252
2010-05-31,4.1744186,6.29488473,9183.21052632,,6.76,6.95,7.04,8.14,6.4719652631579,6.11632174,,283889.92485955,2796.957
2010-06-30,5.06387921,6.29488473,9148.36363636,,6.79,6.95,6.99,7.87,6.51405886363636,9.52111505,,234011.9023068,2913.684
2010-07-31,6.23193433,5.80688977,9049.45454545,,6.79,6.95,6.99,7.71,6.50400954545455,3.79869536,,239935.29334312,3069.28
2010-08-31,6.45050017,5.80688977,8971.76190476,,6.75,6.96,6.98,7.61,6.50487761904762,3.41632754,,300102.6471035,3081.884
2010-09-30,5.81474738,5.80688977,8975.84210526,,6.72,6.95,6.96,7.64,6.47241684210527,-3.11620148,,242991.47555352,3501.296
2010-10-31,5.66723453,6.80661957,8927.9047619,,6.81,6.99,6.98,7.52,6.41512476190476,1.65414948,,248489.37815912,3635.324
2010-11-30,6.3394683,6.80661957,8938.38095238,,6.78,7.03,7.04,7.38,6.30191238095238,3.39433465,,313207.6643496,3531.211
